"replicate","median_correlation"
243,-0.015883959853162
244,-0.0103142467268236
245,0.126955956006401
246,-0.0520480709887642
247,0.172187013126792
248,0.136738680545871
249,-0.00681368665048906
250,0.0585792898379875
251,-0.047303872657659
252,0.00681123527047253
253,0.122807432877011
254,0.0547117834273369
255,0.0705528849659805
256,0.0575730423220494
257,0.151232428275214
258,-0.0881457543918719
259,0.130257438869035
260,-0.0690239827221782
261,0.173953903958771
262,-0.00767325398430618
263,0.0482418347793467
264,-0.0518118674423423
265,0.0720644679440239
266,0.0350586648513573
267,0.0229937121666711
268,0.103663977055217
269,0.0898998322147332
270,0.0362813279579689
271,-0.0564253253394876
272,0.0687980662242895
273,0.020307083562595
274,0.0186139782846744
275,0.110160158506281
276,-0.0967436860910288
277,0.0212666100164797
278,0.171172343725249
279,0.0663183918541474
280,0.0846626664883546
281,0.0111943630178768
282,0.29649897790526
283,0.103277591248498
284,0.0464385258539319
285,-0.171749225734433
286,0.135930627695598
287,-0.033852970642588
288,-0.0695050896013021
289,0.0832794100443778
290,-0.0516337712330164
291,0.101507375653286
292,0.295019919699717
293,-0.0472362466656362
294,0.268227286651988
295,0.177428100251619
296,0.115958152394381
297,0.0757321571591317
298,0.205172581436115
299,0.182217500832054
300,-0.0549911905007642
301,0.17464952764247
302,0.0154046451062367
303,0.220706845026662
304,0.0328063173679018
305,0.00309257605573424
306,0.0173865270563389
307,0.062322480414936
308,0.0119856491247147
309,0.0565916164314091
310,-0.0297382242565725
311,0.228268331041859
312,0.117902903139638
313,0.0370560465474778
314,0.00832670786260456
315,-0.0580819956475962
316,0.0726864878702888
317,0.175125998851961
318,0.161501732161687
319,0.119960135630892
320,0.320225367278609
321,0.0617092854965022
322,-0.0310720598616292
323,0.0914686594439285
324,0.0565864349878405
325,0.0874110742258901
326,0.098996399472153
327,0.272154628650576
328,0.0692382402918633
329,0.123305308265424
330,-0.0207858755534202
331,0.146926835783726
332,0.148672099338945
333,-0.0187710487735688
334,0.103648496801924
335,0.172806911643055
336,-0.0112959805685534
337,-0.160611866474545
338,-0.100890817037044
339,-0.0136395262689174
340,-0.0259793815755829
341,0.0483102281252373
342,0.131297743717261
343,0.115909727874268
344,0.180568991688404
345,0.121621400437379
346,-0.017057068368001
347,-0.0348755928414594
348,0.145463970090283
349,0.00218642416893323
350,0.0959216476958198
351,0.086820697279789
352,0.0201464433030904
353,-0.0137299435359609
354,0.181743374194869
355,0.133209349764243
356,0.0364674372817792
357,0.235891721793693
358,-0.0197337960104374
359,0.0584673088061995
360,0.157504950713947
361,0.0485713938156897
362,-0.0284533726453906
363,-0.0175545007672425
364,0.231153432810014
365,0.0114748096940606
366,0.0126382359914777
367,0.0783872507563504
368,0.104173347069155
369,0.254355595100342
370,0.105276893918455
371,0.118320032899957
372,0.0850752107008028
373,0.0717148098331999
374,0.0575677168962189
375,0.164639056461731
376,0.0933020720095362
377,0.0629036528811589
378,0.20749163118717
379,-0.112864566369192
380,0.101353716007902
381,0.16073439216406
382,0.176858278301253
383,0.113105604157432
384,-0.0941568481240439
385,0.169205916362809
386,0.255689419987559
387,0.12974577560351
388,0.112218254460684
389,0.0576153542490219
390,0.0645139833756095
391,0.182833351093774
392,-0.103090541067368
393,0.140091936648289
394,0.164188028516044
395,0.0188733200393837
396,0.172598742265559
397,0.13034627001542
398,0.0657506197460951
399,0.0906501344126403
400,0.00994695970264982
401,0.020326345152318
402,0.065301791712062
403,0.0141807408180325
404,0.0790641874758061
405,0.10581903107841
406,0.111782385266241
407,0.0391100341431074
408,0.0403647295690126
409,0.244271782341179
410,0.127964308420321
411,0.0498610609591237
412,0.224414091275221
413,-0.036043611881012
414,-0.024506557263602
415,0.1853584465879
416,0.10961694933954
417,0.090345490223668
418,-0.088889157298894
419,0.0966330983800501
420,0.0663093866520194
421,0.150475993791885
422,0.0447208818622616
423,0.0252799124762919
424,0.0491951199275655
425,0.0918095265216839
426,0.0530847856929209
427,-0.0629512622182211
428,0.120844885574752
429,0.153678837434328
430,-0.00619640259856523
431,0.00938200522941893
432,0.0851422902989694
433,0.147661140314148
434,0.053440472781309
435,-0.0297535120767243
436,0.0159047201506336
437,-0.101878038130959
438,0.13274136778409
439,-0.0318180321968445
440,0.118833120905057
441,-0.0346247346693807
442,-0.00110411088106421
443,0.12581781858424
444,0.254915549840822
445,0.12584829023189
446,0.106154626436045
447,0.0597899942910087
448,0.111017261621402
449,0.00686320615257126
450,0.118827791871942
451,0.0522345527266464
452,0.0757737102762538
453,0.00933948362165294
454,0.0250987991240349
455,0.106999382249193
456,0.052110517965011
457,-0.0128734669052266
458,0.181800392875053
459,0.18923633399678
460,0.0541910063630634
461,0.118764248500656
462,0.0394677592388229
463,0.120450986952313
464,0.157646402070706
465,0.015517737307545
466,0.077890731656242
467,0.131797406949444
468,-0.0241864061451932
469,-0.105567007410178
470,-0.0261138527024535
471,0.0197951033233453
472,0.010353542403805
473,0.0871403993904984
474,0.107978826949257
475,0.00378385691235239
476,0.102279117996511
477,0.0744893313047516
478,-0.0153814103333573
479,0.01237276350971
480,0.0482473635433996
481,0.251820609310035
482,0.213327754006958
483,-0.0313653943722757
484,0.0817518660189078
485,0.162357604264951
486,0.237236865315882
487,-0.0523382660497448
488,0.169540599975339
489,0.0828798611854487
490,-0.108833701044721
491,0.0168262203036716
492,-0.0583667272341126
493,0.269991443376434
494,0.162532861055914
495,0.177704289494393
496,0.0694904429834482
497,0.0760159348383989
498,0.0694064498114907
499,0.287780951753699
500,0.176582652411094
501,0.148901119380222
502,-0.0290588167353428
503,0.0414055161184678
504,0.170814369807034
505,0.0779362473608042
506,0.0375716632792075
507,0.0264001787564271
508,0.127076072807406
509,0.0411036388219288
510,0.150140786556165
511,0.0492245905730498
512,-0.0918812900476308
513,0.0121210948565621
514,0.0541388496919226
515,0.190688160041722
516,0.0913027795860597
517,0.0113365057103598
518,0.173371350682218
519,0.0346231134345249
520,0.129317079163685
521,0.147409824199171
522,0.201576009480944
523,-0.0213560933241217
524,0.0106300526141051
525,0.110916811428537
526,0.109826941380083
527,0.0750992825985677
528,0.143824580756595
529,0.081226039975982
530,0.110026629350501
531,0.197156119961515
532,-0.0488838325550453
533,-0.0926690489382919
534,0.114967946105655
535,0.174667899325341
536,-0.0606364215977346
537,0.0146133085102105
538,-0.0333327780986771
539,0.0174450446642993
540,0.0204269983550049
541,-0.0779987467493492
542,0.202666372794572
543,0.08397414317382
544,0.0525776471770292
545,0.0302133168935809
546,0.191357824671282
547,0.0871190798370655
548,0.0137616424930008
549,0.0737588257358182
550,0.222158204400313
551,0.0221235839108754
552,0.0959925047762215
553,0.0336419614002513
554,0.038442646950798
555,0.173473210306016
556,0.24318070858081
557,-0.0661763296399921
558,0.0303389748424345
559,0.19579215353882
560,0.215555053048992
561,0.0177593933325203
562,0.0531821696000397
563,0.108017824784305
564,0.162181843865831
565,0.0644905666943597
566,0.113617959074831
567,-0.0608543655424392
568,0.157644195140945
569,0.202661925331038
570,0.167687286231873
571,0.0430130595412181
572,0.117250245747638
573,0.151979537369064
574,0.126487630316222
575,0.0947429493046142
576,-0.0232475326143408
577,-0.0148602509714074
578,0.0230161010425613
579,0.167979405007824
580,0.185078921154693
581,0.106842520979552
582,0.0179992275351521
583,0.0178920921628888
584,0.0817206384049957
585,-0.000199960454539834
586,0.226650841759588
587,0.196327408673239
588,-0.0265086163494532
589,0.271397209709175
590,-0.0122132196588083
591,-0.0231813418691684
592,0.0116223739553135
593,0.11116576646492
594,0.00574191371834527
595,0.0639355170250675
596,0.0714275885070775
597,0.072047801279617
598,0.109220323241114
599,0.108864342656321
600,0.135033173577889
601,-0.0650588863727396
602,0.0136539326278253
603,0.229893497953187
604,0.0342031739563806
605,-0.0202152409503746
606,-0.0551950431051676
607,0.16248142959402
608,0.0817200716306151
609,0.107688619626409
610,-0.0550032048429032
611,0.0500526061687222
612,-0.00210120212890446
613,0.126420756002473
614,0.0902641889671154
615,0.18936691528257
616,-0.0643218251086828
617,0.0680261929789146
618,0.189507959830306
619,0.213918638500339
620,0.0955434174282599
621,-0.00236514725554425
622,0.124945436505178
623,0.149977187793702
624,-0.02821238234462
625,0.0716776176463696
626,-0.0136149497689329
627,0.16012333640004
628,0.0704858751794034
629,0.00624745633922582
630,0.00623357730939798
631,0.0814375368039537
632,0.185156391631679
633,-0.0513943569868963
634,0.143913663648901
635,0.131570419876424
636,0.0913400026469737
637,0.111532329835887
638,0.0424157502698427
639,0.131966234309805
640,0.0973781965951074
641,0.0803470013952929
642,0.00859521413312204
643,0.0511106070616519
644,-0.00308514387430751
645,0.0223971861563323
646,0.00883223677211534
647,0.135794817388033
648,0.175377051939264
649,-0.0150495599998255
650,0.106744999937289
651,0.109399907963177
652,0.126687619894234
653,-0.0211340695935475
654,0.0679308092389518
655,-0.042357847851721
656,0.0936240151952663
657,-0.00652918096527689
658,0.207474921242927
659,0.0980625959171864
660,0.080199161016032
661,0.150041626315911
662,0.0254524436649829
663,0.0381860039381379
664,0.130647664193643
665,0.0910710506586777
666,0.00596512957906255
667,0.102555771494149
668,0.215117107507851
669,-0.0941697179018106
670,0.0389549829808094
671,0.128136254865655
672,0.0949961385147808
673,0.087179385454068
674,0.113458114710308
675,0.150480754458971
676,0.0757026133278355
677,0.139878410659135
678,0.111616446537186
679,0.083205278714665
680,0.228783247548902
681,0.166469588291943
682,0.149031095736129
683,0.22643113034419
684,-0.107436246756939
685,-0.0396580791293872
686,-0.0557171380542257
687,0.0433976698494256
688,0.0483931723979803
689,0.200745658965038
690,-0.00653826864080853
691,0.175588234149652
692,0.0693456399669004
693,0.0547041421213596
694,0.0370236297718252
695,0.0738303144031313
696,-0.112552025311522
697,0.017210570045014
698,0.0730398992216264
699,0.154024307047133
700,-0.0100491574155321
701,0.0558176577725803
702,0.0790850326087668
703,0.0630889566434108
704,0.172856016350277
705,0.177595665929883
706,0.147981871570949
707,0.112437900401045
708,0.014147392362358
709,0.0266983211402376
710,-0.00153373404407562
711,-0.0553245066107637
712,0.106636496603777
713,0.19997371188818
714,0.0991264624815719
715,0.166932301718421
716,0.174922766540877
717,0.0149207744237186
718,0.116837509157306
719,0.131225879447176
720,0.00215541188946351
721,0.0703320057605802
722,-0.00918423634306416
723,-0.00863038568033654
724,0.0495785598758395
725,-0.0302243811745425
726,-0.0585805453618887
727,0.0472652052969865
728,0.172390888740934
729,-0.0464137791822106
730,-0.0360095454247179
731,-0.0309132587741588
732,0.105456460089929
733,0.16285048129448
734,-0.0447031980853528
735,-0.0441300022949141
736,0.080281209775359
737,0.0340291664832602
738,0.192439471460289
739,0.0284651324611252
740,0.107140193372191
741,0.0936176005802985
742,-0.0202367667881006
743,0.0240436739140207
744,0.115630455139778
745,0.0151850971512272
746,0.0486039677472149
747,0.161293600250759
748,0.253970696826087
749,0.118292500259146
750,0.133214435163596
751,0.201010514134616
752,0.170194079497014
753,0.0998762929997266
754,-0.0684123827002233
755,0.0271644772292967
756,0.0217406033293766
757,0.293684004242347
758,0.0361160952229502
759,0.0561756278644245
760,0.118120975919784
761,0.106305440134475
762,0.0494704118300911
763,0.111811234404885
764,-0.0421215228939835
765,0.029491907111098
766,-0.0276826324553946
767,0.0669187143246691
768,0.179312326336155
769,-0.018800201413684
770,0.140709982243952
771,0.126911527461249
772,0.0945979192990815
773,0.0559903027184176
774,0.0686534390934994
775,-0.0204333650009473
776,0.0926741206815563
777,-0.0204257438021388
778,0.16369316521429
779,0.196883746227479
780,0.0349496278397467
781,-0.0705739493645581
782,0.0691498021638672
783,0.0970951684984551
784,-0.0459696002732286
785,0.207279144479482
786,0.0852814529290255
787,0.149717747169627
788,0.0879774374916091
789,0.120988529407133
790,0.211627069177996
791,0.0839458824424497
792,0.0785234711635334
793,0.0225939908078083
794,0.159140679707739
795,0.0877815344562936
796,0.1046424776975
797,-0.0197691209502878
798,0.0470557210094289
799,-0.011515442296265
800,0.134572990138009
801,0.2016961909292
802,0.105875873436855
803,0.0946937288063616
804,0.0610826010369839
805,0.0630622183922157
806,0.204096926903081
807,0.0994524675632966
808,0.10063339554448
809,0.133237602453386
810,0.185336584357857
811,0.128313101223361
812,0.0997358258542101
813,0.190403422749914
814,-0.0919438992297502
815,0.102966662562762
816,-0.0477597774013242
817,0.137139448924456
818,0.203687062961999
819,-0.00910010322779698
820,0.16698895460461
821,0.145707262617786
822,0.0378237240711101
823,0.0914962354071193
824,-0.0249992387924208
825,0.0452796356352094
826,0.130675232750672
827,0.14359871006454
828,0.0368941188953079
829,0.105536612441475
830,0.0463703275297526
831,0.136085420107571
832,0.142532267947165
833,0.0755475883097925
834,0.0753738682516187
835,0.0225763127253189
836,0.0292257294845332
837,0.0835404225599275
838,0.00656386550466
839,0.032118321450428
840,0.00215690621492384
841,0.0546174491830026
842,0.171539037866485
843,0.108246218969262
844,0.0920379259643156
845,0.0792914885128997
846,0.059358019589485
847,0.204269053110895
848,0.215609671838969
849,0.006371715490537
850,0.141133481908697
851,-0.0854227123379892
852,0.190987470110138
853,0.0997795227786594
854,0.18965469120562
855,0.138827306287363
856,0.0221066436184282
857,0.12841363796013
858,0.0495488610008174
859,0.0626191012965003
860,0.0783243958130852
861,-0.0488276447775762
862,0.157365478868674
863,0.0234295410168359
864,0.0741439242493831
865,0.103506589726804
866,0.104392062139762
867,0.126195938174731
868,0.114524824025463
869,-0.0275573465546057
870,0.126433046927072
871,0.0243507437743583
872,0.0466378865557958
873,0.33252559691696
874,0.12359530554932
875,0.155113367762077
876,0.056676039844212
877,0.0372313242883853
878,-0.0259454470712488
879,0.0320527995162199
880,0.0934448766320201
881,0.227401154173141
882,0.0735052178797023
883,0.0351620572575663
884,0.159090342875834
885,0.254862959869572
886,-0.0648314944474831
887,0.118931215831861
888,0.126263484238924
889,0.0432782460029557
890,0.100576939050135
891,0.0990995244692547
892,0.207708866871107
893,0.0293059058704414
894,0.0566371600149988
895,0.0610253706653986
896,0.074127711234226
897,0.0830768175485714
898,0.0371948026177132
899,-0.0187870295349169
900,0.212856726303756
901,0.053393737045416
902,-0.0626047628490648
903,-0.0463908859306569
904,0.129701362216077
905,0.0260366536058758
906,-0.100666717821909
907,-0.0192588842777535
908,-0.0944677384446521
909,0.103328458271093
910,-0.0612281449576608
911,-0.0934530584684618
912,0.152708193524348
913,0.19331843735825
914,0.12379718135164
915,0.0478391011051042
916,-0.0510933612948802
917,0.115074909016464
918,0.0286354322286808
919,0.0118500969383897
920,0.0131158026398833
921,-0.0931702557081189
922,0.214361920725992
923,0.28795861723262
924,-0.0183094963815637
925,0.125191204177042
926,0.0406241227015223
927,0.051216067186786
928,-0.0193362076920729
929,-0.0106566435611338
930,0.0123448690420666
931,0.100245604212182
932,0.0450351422680027
933,0.192193367010793
934,0.0810068715771431
935,0.131825454640668
936,0.120775577227265
937,0.0747599285854526
938,0.0499542588685963
939,0.0698886021949416
940,-0.139201352500506
941,0.0888182653394946
942,0.119692749510983
943,0.0652246979387386
944,0.0516441826627076
945,0.0876559683495108
946,-0.0158233306814225
947,0.0258534515920334
948,0.00746823333113657
949,0.203914297907075
950,0.102963059676758
951,0.126696949970598
952,0.276017176155561
953,-0.103132154640747
954,-0.0265326920058942
955,0.23459215470697
956,-0.0282387995539708
957,0.12988568856382
958,0.19163988443954
959,0.0915011775321884
960,0.0704806616685467
961,0.190776204178923
962,0.0411444504973287
963,0.075668918653705
964,0.146011911288643
965,0.0710671392545543
966,0.20882842585457
967,0.0961715223755029
968,0.0170115802846586
969,0.154315166287034
970,0.0534408026151603
971,0.0608131628726404
972,0.108654771450869
973,0.264687911907436
974,0.069813435891035
975,0.163127009104575
976,-0.0118850960741328
977,0.00938659105404488
978,0.0946914005515899
979,0.0231652584605059
980,0.200526460346155
981,-0.0610463698147538
982,0.0494843399478319
983,0.0953884478068593
984,0.0493880145522677
985,-0.0819255905176715
986,0.118126348935386
987,0.0351018101671334
988,0.249916034750635
989,0.048101971830401
990,0.0617922416801368
991,0.0814832212296688
992,0.198921666836986
993,0.11133996289794
994,0.0931356957058668
995,0.0304167753366215
996,0.144012631560287
997,-0.086379778388381
998,0.154087074175504
999,0.167418549735645
1000,-0.00858350390848817
1001,0.0779430104208606
1002,0.150216573947744
1003,0.127453313275489
1004,0.0684570595988813
1005,0.0415708195180654
1006,-0.0237242648651247
1007,0.108420127331002
1008,0.0258656714126011
1009,0.0439892043154879
1010,-0.0279359571233345
1011,0.235982504310877
1012,0.123467165579638
1013,0.0215523562162003
1014,0.0286898865325629
1015,0.0127357320858808
1016,0.0658985150576264
1017,0.0794775800202878
1018,-0.047615824197377
1019,0.00720283898575888
1020,0.230546935142926
1021,0.00856256120403224
1022,-0.0237193792020841
1023,0.179052600165708
1024,0.10317764880585
1025,0.0176265629955679
1026,0.117016642209128
1027,0.0957315306966556
1028,0.17957823668033
1029,-0.109786890510586
1030,0.0434125170935365
1031,-0.0562467680059138
1032,0.00761624133245138
1033,0.0581617603512644
1034,-0.00542845156639545
1035,0.0860390365977588
1036,0.149912523166288
1037,0.0657377121261111
1038,-0.049155952520759
1039,0.0200481764355886
1040,0.182604874215037
1041,0.131766438850625
1042,0.0886027761212861
1043,0.204198983413109
1044,0.15061045048217
1045,0.00445713762491013
1046,0.218055557580239
1047,0.188079793604423
1048,0.034880611754464
1049,0.12036239798485
1050,0.172830701984405
1051,0.183257041568278
1052,-0.033345623170914
1053,0.170001269159468
1054,0.086223564291858
1055,0.0512950504549501
1056,0.0950438906138628
1057,0.215432023290696
1058,0.109875946040487
1059,-0.0107399962051601
1060,-0.0486699124028875
1061,-0.117392166630224
1062,0.0316304224402462
1063,0.0849253656753557
1064,0.029488200224817
1065,0.173751920283005
1066,0.124375761327142
1067,0.0672503952206257
1068,0.0647833544863852
1069,0.0420610086833036
1070,0.0825718043087947
1071,-0.041069765637776
1072,0.172480358395575
1073,-0.0353682161984931
1074,0.202001817586226
1075,0.0878309858335996
1076,0.126238284985081
1077,0.0269702937296443
1078,0.0618488922743249
1079,0.268131935511775
1080,0.134202370182951
1081,0.095425233275716
1082,-0.0225871040218428
1083,0.00737856843452403
1084,0.0870546557790948
1085,0.0900053666228069
1086,0.0449473209902275
1087,0.0785657980140069
1088,-0.00665612546838143
1089,0.0644991922865043
1090,0.237262683900154
1091,0.0705279868220724
1092,0.25449813700525
1093,0.01170885788898
1094,-0.101117171281882
1095,0.0462285074061519
1096,0.207962962639709
1097,-0.0230075799464601
1098,0.0562925592932774
1099,0.0983526510896117
1100,0.203087523988145
1101,0.0490964322239992
1102,-0.0857717349014028
1103,0.0482696352802153
1104,-0.00998208821182243
1105,0.0736238790218295
1106,0.0659623605943599
1107,0.0208651785244784
1108,-0.0318671862444128
1109,0.0707590655277786
1110,0.0269267315364164
1111,0.0632942318107205
1112,0.0872262413525079
1113,0.190189372816543
1114,0.107463925640283
1115,0.0387192869857453
1116,0.0643524282292473
1117,0.0909784953812075
1118,0.108403673777536
1119,0.0539092455154524
1120,-0.0333243930367882
1121,-0.0429807809974421
1122,0.165664347389567
1123,0.190070829241997
1124,-0.0259299265971007
1125,0.0592287224126292
1126,0.124630768675727
1127,-0.118033490378555
1128,-0.0844815386371939
1129,0.0918023860345491
1130,-0.006661541856156
1131,-0.132637686321481
1132,0.0571316113920265
1133,0.16397235164664
1134,-0.131912501572295
1135,0.0308266443168675
1136,-0.0292880219222226
1137,-0.00314547052240077
1138,0.127310431861724
1139,0.129899172247032
1140,0.114309053078073
1141,0.10611870399608
1142,0.111804758787124
1143,0.187165410407218
1144,0.00685578287682751
1145,0.0102923892324777
1146,0.0794994527549655
1147,0.0724933114950944
1148,0.0146367924715939
1149,-0.0613825191105532
1150,0.0203276673033496
1151,-0.00245570423534632
1152,-0.0200176996444383
1153,0.0793612357647798
1154,0.0867406192672405
1155,0.110372228725361
1156,0.0158496835796824
1157,0.0272688116863055
1158,0.156403944481176
1159,0.060512892675827
1160,-0.0676280397679366
1161,-0.114421908768968
1162,0.0487422860500546
1163,0.122240546214257
1164,0.0253495472716057
1165,0.0462818286090258
1166,-0.0783883160718433
1167,0.139257367179041
1168,0.0884538434009524
1169,0.0712545686204843
1170,0.107047721832493
1171,0.0637110313161974
1172,0.0298716050621253
1173,-0.0101090518564934
1174,0.0576885986731097
1175,0.176898362941692
1176,0.0822946868113934
1177,0.100265437595077
1178,0.0220542448931103
1179,0.136080174413719
1180,0.101851311426005
1181,-0.079904079741369
1182,0.0793536597757488
1183,0.185235320263438
1184,0.0451328396566755
1185,-0.140058300794475
1186,-0.032534499278962
1187,-0.0578184432631291
1188,0.0976329169365584
1189,0.21659843964395
1190,0.0949483524876339
1191,0.107946470588689
1192,0.0648377238434018
1193,0.109969924145099
1194,0.125034192430186
1195,0.14221917204107
1196,0.111474692374853
1197,0.136047834361027
1198,0.0423039265174113
1199,0.00389536932315264
1200,0.0748867286766683
1201,0.0959790748177873
1202,-0.0490685433059462
1203,0.0581222057596088
1204,-0.0359918168529189
1205,0.132133632308174
1206,0.150457211488822
1207,-0.0155102939726413
1208,0.000791392344498252
1209,0.194248759205122
1210,-0.0859408554628602
1211,0.138715901191984
1212,0.0408622042641545
1213,0.222184795511962
1214,0.140690031222996
1215,0.0749314498422582
1216,0.128668546766211
1217,-0.00379036026549979
1218,0.0284939269965329
1219,0.0364322172708757
1220,0.0320178521479531
1221,0.293913206381321
1222,0.0369577728714262
1223,0.037221980224626
1224,0.0405634883011475
1225,0.0597548775335345
1226,-0.0338670719257692
1227,0.0681912312374757
1228,0.178597249964218
1229,0.0211146741425352
1230,-0.0526342064345992
1231,0.0133905149816903
1232,0.025614979088986
1233,0.099623689659316
1234,0.0406995154335938
1235,0.17332896778232
1236,0.00751564038852942
1237,0.0732742582222331
1238,0.0806655876917188
1239,0.111166696121624
1240,0.173717902250025
1241,0.0174944733469968
1242,0.0676462015623779
1243,0.050195189604767
1244,0.0762438709292822
1245,0.0543997162317716
1246,0.0591813720766337
1247,0.194259509745913
1248,0.179232145049464
1249,0.0344715717092113
1250,0.0185120847304316
1251,0.0409607360656664
1252,0.110187423188891
1253,0.108795470765347
1254,0.0404127476849912
1255,0.0925977906371895
1256,0.0657353518981827
1257,-0.0100862711596052
1258,0.117624974153583
1259,0.0216573638972613
1260,0.0453393673652764
1261,-0.197539085444273
1262,-0.00972361933907632
1263,0.0177137995028365
1264,-0.056523526386664
1265,0.000516912953291294
1266,0.0497127702324481
1267,0.0571572509771341
1268,-0.0189540258978251
1269,0.0192639330635129
1270,0.110193126689472
1271,0.0746724621588212
1272,0.0328027407238937
1273,0.146659733402362
1274,0.117380517950733
1275,0.014990235452619
